"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600_COV","World","Primary Energy|Biomass","EJ/yr","",47.0323,51.5391,55.7438,58.2905,"","","","",64.3553,69.6936,70.633,76.1561,89.4962,108.447,126.528,138.839,"",146.4958,"",148.1391,"",149.6646,"",156.5414
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1200f","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.59127480031889,60.46192064327826,57.56410434306795,55.48401896562734,54.15100467179892,54.03387182475825,57.57600153654518,62.99276399845594,"",79.64922817637152,"",103.8877062364211,"",124.8370227614235,"",142.6152717558837
"REMIND-MAgPIE 1.7-3.0","EMF33_Med2C_cost100","World","Primary Energy|Biomass","EJ/yr","",45.4893,51.4386,57.2708,62.6735,"","","","",67.2037,71.37270000000001,74.6868,75.7204,77.4675,82.80619999999999,96.2092,118.5258,"",183.6055,"",267.1633,"",336.6443,"",390.8131
"REMIND 2.1","TechCost-SSP2-B1100-bioH","World","Primary Energy|Biomass","EJ/yr","",47.351,52.7086,59.5721,66.0391,"","","","",73.3537,81.8185,86.7124,91.5964,103.4202,121.2889,139.7731,154.3604,"",170.8959,"",178.0041,"",184.2093,"",198.2723
"AIM/CGE 2.2","EN_INDCi2030_1800f","World","Primary Energy|Biomass","EJ/yr","","",47.2134,54.2922,53.5845,"","","","",52.4505,51.6296,49.8668,49.6643,51.0807,54.4601,56.9764,60.1177,64.8308,74.4137,99.3976,130.2424,155.1448,165.256,167.1458,169.4239
"MESSAGEix-GLOBIOM_1.2","COV_Restore_1000","World","Primary Energy|Biomass","EJ/yr",44.1377068,48.749801,54.28034,57.322373,60.4025694,64.6550856882008,66.8277786394553,68.258303959334,69.9483138548874,61.1279894,61.8543556,59.918115,58.2392020167404,57.9259416304201,59.104389118949,62.9818766907628,69.0317813360541,"",88.9313733485879,"",97.3170887977015,"",99.0304351835561,"",103.113596200793
"IMAGE 3.0.2","EMF33_WB2C_nofuel","World","Primary Energy|Biomass","EJ/yr",39.5537951660156,44.0513427734375,52.5974306640625,"",70.326349609375,"","","","","",87.09658984375,"",123.571923828125,"",137.49474609375,"",147.00301953125,"",154.674576171875,"",154.390900390625,"",158.511543945312,"",165.584419921875
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100_NDCp","World","Primary Energy|Biomass","EJ/yr","",47.0323,51.4969,55.9783,59.6124,"","","","",64.2585,68.2862,68.3748,66.5915,65.0144,64.243,65.1445,68.7278,"",82.449,"",97.3558,"",103.8879,"",105.2338
"COFFEE 1.1","EN_INDCi2030_900f","World","Primary Energy|Biomass","EJ/yr","","",46.91425512465274,47.88733384641786,46.21965081714805,"","","","",47.12904959689295,28.62328146248045,40.96021927151734,54.73762664203657,73.26597126384661,97.65897654326884,"",192.158123449388,"",259.2159858540692,"",320.3080020645398,"",419.355049138189,"",456.0799174601916
"AIM/CGE 2.2","EN_INDCi2030_900f","World","Primary Energy|Biomass","EJ/yr","","",47.2134,54.2922,53.5845,"","","","",52.4505,51.6296,49.8668,57.5251,67.6873,67.0129,85.5674,122.9555,161.6267,193.639,201.4438,207.158,212.502,217.1623,221.0204,224.6257
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800f_COV","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.26966006493926,59.65193519247164,56.73314855247772,53.86046154422949,50.95942426827774,48.44134446607862,47.27437710551357,49.00526805193181,"",58.45523795209063,"",80.45861188890717,"",104.0641626206078,"",126.6819189284523
"POLES ENGAGE","EN_NPi2020_3000","World","Primary Energy|Biomass","EJ/yr","",46.70425796508789,53.34391784667969,58.50962829589844,66.49447631835938,"","","","",68.45928955078125,67.7733154296875,69.82998657226562,66.7898178100586,62.78100967407227,57.80220031738281,"",45.88245010375977,"",30.34841728210449,"",17.08426094055176,"",7.670686721801758,"",7.671599864959717
"GEM-E3_V2021","EN_INDCi2030_1000_COV","World","Primary Energy|Biomass","EJ/yr","","","",46.71872292571324,45.79930546318361,"","","","",52.42495051554812,62.47483076544481,86.25705870743106,112.2550851648894,150.4004146393771,171.3787294012177,181.3901275919611,198.5146147695457,208.1671996387118,218.1429592584907,237.3233173845252,237.8455047584655,244.8165705061669,246.2561518536639,254.5436287815675,255.8698579543842
"WITCH 5.0","CO_Bridge","World","Primary Energy|Biomass","EJ/yr","",36.5140367867414,38.8676102869736,40.0117685378853,42.9095915523583,"","","","",43.8015079676397,44.8201201568494,40.3268344377459,38.7075912969905,35.6878713973914,33.4589715284634,34.2952837727552,35.3736787631316,40.3540168611412,42.1697346269907,47.2644859256682,50.183007716911,53.7408231627432,56.2348734151943,55.8006186662197,54.4087628882942
"AIM/CGE 2.2","EN_NPi2020_1600f","World","Primary Energy|Biomass","EJ/yr","","",47.2134,54.2922,53.5845,"","","","",52.5502,50.7713,49.8674,50.1788,52.3832,57.2697,60.0239,61.8479,67.4576,77.6257,106.1942,138.997,165.3469,176.8695,178.4037,180.5667
