"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND 2.1","LeastTotalCost_LTC_brkLR15_SSP5_P50","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4634,72.4661,84.0155,95.3952,123.9702,152.6771,171.9941,199.5716,239.2047,277.349,316.1377,"",383.0901,"",435.2325,"",478.6603,"",507.8681
"GCAM-PR 5.3","PR_NDC_PriceOnly","World","Final Energy|Electricity","EJ/yr","",55.72502347,66.07255867,74.76690777,87.76001969,105.9183798,125.2118442,132.9316341,147.2745757,162.7390857,178.8738413,195.8669336,212.8271831,229.3870423,246.0030331,261.4060135,275.8057852,289.1511374,301.5930819,313.3495882,324.8224524
"REMIND-MAgPIE 1.7-3.0","PEP_2C_full_netzero","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5069,76.3571,92.6874,105.7811,122.61,143.0092,171.6184,207.4163,243.2667,275.8043,304.7875,"",356.3911,"",408.5388,"",447.1193,"",490.5386
"REMIND-MAgPIE 2.1-4.3","DeepElec_SSP2_def_Budg900","World","Final Energy|Electricity","EJ/yr","",54.6881,63.5369,73.2895,88.4852,96.5024,110.8901,136.1025,162.9282,183.7758,199.9459,211.3214,221.6559,"",251.4409,"",274.9353,"",290.4731,"",311.0374
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_900_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.22085709603915,89.80906949307214,105.6227150454481,124.8926997718803,147.8807836579147,170.1023980827923,189.5644395610797,205.8159185911677,"",265.0121568499543,"",307.5972656406763,"",343.0120285346086,"",370.6984097252813
"WITCH-GLOBIOM 4.4","CD-LINKS_INDC2030i_1600","World","Final Energy|Electricity","EJ/yr","",54.41243973574161,63.6583399479354,70.52852079,78.79745896257499,87.51845502054078,95.6337385351183,93.8733000076114,95.7639293510709,112.448688902238,129.186360163632,"",172.133163783365,"",211.195495269199,"",248.2018497621989,"",286.332960508777,"",324.196256191917
"REMIND-MAgPIE 1.7-3.0","PEP_1p5C_full_netzero","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5069,76.3571,92.6874,105.7811,122.61,141.0299,174.4913,214.5366,255.8891,293.1162,325.4745,"",379.6421,"",439.4824,"",487.6629,"",531.3366
"MESSAGE-GLOBIOM 1.0","ADVANCE_2020_WB2C","World","Final Energy|Electricity","EJ/yr","",54.195,63.736,"",81.956,"",100.182,"",124.18,"",164.722,"",207.904,"",248.423,"",287.562,"",326.068,"",367.557
"REMIND-MAgPIE 2.1-4.2","SusDev_SDP-NPi","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4799,72.0114,83.517,98.9744,119.8536,135.6402,144.691,154.4892,163.3045,165.5128,168.289,"",178.5714,"",179.2468,"",171.4805,"",167.3017
"MESSAGE-GLOBIOM 1.0","EMF33_Med2C_nofuel","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",93.7261004392562,"",118.491213362609,"",160.888502879865,"",198.244614228312,"",243.358061422957,"",281.064524560238,"",314.6176509569,"",348.7319888448401
"COFFEE 1.1","EN_INDCi2030_1200","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.95107765273758,99.119520654984,108.460250898552,127.4550546206448,"",169.5579376570128,"",235.672633719144,"",274.5011136580977,"",283.6118514878482,"",286.3368499499712
"GCAM 5.3","NGFS2_Delayed Transition","World","Final Energy|Electricity","EJ/yr","","",66.07256542,74.76684149,82.73413462,94.54323537,108.8457989,130.4839753,156.842127,190.0090693,236.8854134,274.7528411,316.8223603,343.5644567,359.2000322,372.008678,384.67888,394.8179712,401.8863917,409.3327412,409.0999706
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_800f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,135.1942,160.8716,199.5685,237.7262,270.1033,302.4259,"",357.7325,"",406.1003,"",448.5498,"",496.426
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.6486487011366,100.8767255823423,113.7036046276716,130.5665874653358,152.1054980297964,174.5735970572661,195.582243475995,215.4171253193969,"",263.1746802684967,"",314.1378734340724,"",368.8608366219533,"",415.5729462969862
"WITCH 5.0","EN_NPi2020_1600","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,91.5870099254864,91.27025159518142,96.43942273191772,109.0386916506171,130.726205725939,160.0947545064118,183.8554549965555,206.0143646316356,226.3956314374408,243.6229750531409,261.4397111657437,278.8191988473619,296.2578516878445,313.0799141338062,327.8908891299191,343.6093173182223,356.2271065158653
"TIAM-ECN 1.1","EN_INDCi2030_900f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.56237612835467,"",102.793242149825,"",121.5705420295231,"",159.3457363330178,"",204.5872804122691,"",251.4114180161037,"",287.3642810480505,"",320.1352545881556,"",343.1012994049576
"MESSAGE-GLOBIOM 1.0","EMF33_WB2C_limbio","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",97.2090089833633,"",136.343144193169,"",175.703871646304,"",210.6180797013069,"",240.630219863702,"",267.47258675804,"",293.31054802619,"",318.949965632117
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600f_DR10p","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.84414105432616,90.51832038193304,98.2828746637524,109.6312689623017,128.827609298853,151.1206053028904,173.8463411824743,195.5735537707552,214.6197636516569,"",258.6365554879132,"",291.4694807963066,"",308.0572008650626,"",314.2919772017029
"MESSAGE-GLOBIOM 1.0","EMF33_Med2C_none","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",95.5015597218018,"",130.8210810037,"",168.227661403365,"",204.995547168785,"",238.611842683938,"",268.541659093865,"",296.325913762066,"",325.397580279486
"GCAM 5.3","R_MAC_50_n8","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,100.385053634345,126.034154559462,154.26180059315,192.487268490188,237.907487096986,279.529144656935,300.740649867058,320.035457039779,337.750241483275,353.330035513324,367.964322198464,378.924977636177,388.00942551553,395.068615236077,399.93233739194,405.205406115257
"IMAGE 3.2","SSP2_SPA2_34I_D","World","Final Energy|Electricity","EJ/yr","",51.16030078125,60.9222890625,70.6286015625,74.83471875000001,81.3998671875,94.19125,107.9353984375,119.9943984375,131.6325,145.566296875,159.95059375,174.529703125,188.4445,201.648,212.665203125,222.845796875,231.089,241.357,251.08390625,261.560796875
"POLES EMF33","EMF33_Med2C_cost100","World","Final Energy|Electricity","EJ/yr",45.57295227050779,54.2414779663086,64.1654205322266,"",83.9737014770508,"",100.703903198242,"",122.33716583252,"",147.701385498047,"",167.826766967773,"",185.408538818359,"",199.362380981445,"",211.557525634766,"",224.496017456055
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,101.1912847304474,114.1321728965099,131.7788598855163,150.3681910219694,170.8180411290751,188.6407439698481,"",247.0645755451834,"",297.3193691387058,"",342.2047721314425,"",373.0903656555133
"COFFEE 1.1","EN_NPi2020_500f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,83.59000309296,86.52106678608,88.42035991392,100.92253716576,110.16303928416,142.21258286112,"",227.2583451096,"",299.98642642848,"",348.1838290094399,"",373.9640457456001,"",380.706138254736
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.59064851724311,87.31405641658584,97.3740585987637,108.3762236495161,122.9720150195077,140.0315883431617,162.125082440968,182.8841659832739,"",235.7588087225341,"",283.3445419835995,"",327.838614819869,"",361.5140481101932
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_700","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.27909725019862,105.2472581913365,123.5976919815048,145.138448247501,168.9963336546758,193.3449572361237,214.4055569867505,233.1827129089757,"",271.5193130084193,"",307.3399901474565,"",346.0588251543808,"",388.9126501373162
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1000","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,97.1679,116.9754,136.1712,162.7997,197.5446,230.3635,258.8041,287.2708,"",346.7249,"",394.5205,"",424.6559,"",461.1169
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_700f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,135.222,161.791,201.5734,240.13,272.896,305.231,"",361.4316,"",410.9764,"",454.3128,"",504.5414
"REMIND-MAgPIE 2.1-4.2","NGFS2_Below 2°C - IPD-median","World","Final Energy|Electricity","EJ/yr","","",63.4484,72.9178,86.4877,95.5359,108.3856,123.4349,138.6689,156.619,171.8429,183.1226,193.6903,"",218.1978,"",241.7181,"",257.0812,"",276.0764
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_1400f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.5746,118.3838,134.4152,154.9955,183.536,214.6591,242.4764,271.8551,"",328.595,"",372.446,"",404.8673,"",440.7259
"AIM/Hub-Global 2.0","WB2C","World","Final Energy|Electricity","EJ/yr","","",62.66969999999999,69.93150000000001,80.305,86.88520000000001,96.8457,114.4959,122.706,129.2303,136.2148,149.5758,161.4367,174.7904,193.5037,214.4518,233.6506000000001,251.9235,264.5716,268.2382,270.8527
"GCAM 5.3","R_MAC_30_n0","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,118.188644938766,182.281708259312,186.601465047905,211.252114352912,234.010494581424,255.791046526216,279.020367946917,301.445393891082,319.701809963553,335.361382610576,349.690076763091,362.121792084891,372.958849955453,381.765088367977,388.141600935222,394.693427724329
"REMIND-MAgPIE 1.7-3.0","CO_2Deg2030","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5069,76.3571,93.8272,109.9106,128.0343,142.4695,166.014,200.0168,241.0764,281.8602,316.9309,"",370.7864,"",426.9438,"",475.4225,"",523.382
"REMIND-MAgPIE 1.7-3.0","EMF33_WB2C_cost100","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.0077,93.5746,104.0792,116.1794,136.4879,165.6108,204.236,241.1619,273.9313000000001,307.1043,"",368.0625,"",427.6074,"",473.7448,"",525.8257
"COFFEE 1.1","EN_INDCi2030_1400f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.26267707567999,93.71229655248,97.72739321615998,102.35290164192,"",114.56561089584,"",170.75798771472,"",267.36438997584,"",338.2809529464,"",373.8705415056
"POLES ENGAGE","EN_NPi2020_600f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,91.35591888427734,99.7568130493164,110.4189910888672,124.5072174072266,140.6130065917969,156.9080657958984,"",187.7037506103516,"",218.050033569336,"",249.4868774414062,"",266.8106994628906,"",276.7091369628906
"IMAGE 3.0.1","ADVANCE_2030_Med2C","World","Final Energy|Electricity","EJ/yr","",53.21401171875,63.0688203125,70.6503828125,82.232453125,93.2530625,103.6546015625,109.964796875,112.173796875,110.076703125,111.5228984375,118.6033984375,132.61059375,151.83609375,172.39659375,190.723,206.537,220.261,231.981203125,241.909796875,250.2555
"REMIND-MAgPIE 1.7-3.0","CD-LINKS_NPi2020_1000","World","Final Energy|Electricity","EJ/yr","",54.4048,62.8049,74.971,91.9763,101.1161,118.1422,143.4456,177.5794,216.7417,256.8213,292.786,324.4674,"",375.4599,"",429.462,"",475.1602,"",522.092
"REMIND 2.1","LeastTotalCost_LTC_brkLR15_SSP2_P50","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4634,72.4661,84.0155,92.5751,110.1887,128.1234,148.1942,174.3763,201.5218,223.9026,246.337,"",292.3383,"",331.7281,"",365.2951,"",400.6092
"COFFEE 1.1","EN_NPi2020_700","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,83.98747905263997,88.15155840288,99.17318983391998,128.2692047328,162.8974561752,205.37599784112,"",258.08531901408,"",287.27248178304,"",297.5342208119999,"",289.65778755984,"",285.1773724857599
"COFFEE 1.1","EN_INDCi2030_1800","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.26329549664,93.7752430392,97.76765301984,102.39057202464,"",114.36423146064,"",135.34132491936,"",220.52463900048,"",265.07852414496,"",285.74969317488
"WITCH 5.0","EN_INDCi2030_3000_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,134.391997592796,148.2103925540233,170.844745725458,189.9432900110281,204.62925656304,220.1744933958451,234.7613290983602,248.8381594992147,261.6472597605347,273.5455695766886,283.9116427248358,293.0056411766145,302.3193380819174,312.0626719813126
"REMIND 2.1","TechCost-SSP2-B1100-nucH","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4722,72.3981,84.1035,96.8214,115.0377,135.1263,162.7024,196.7981,233.8669,266.6949,297.2911,"",350.5618,"",393.2434,"",421.9813,"",454.8317
"REMIND-MAgPIE 2.1-4.2","NGFS2_Divergent Net Zero Policies","World","Final Energy|Electricity","EJ/yr","","",63.4483,72.9647,86.5762,92.987,106.013,126.415,147.9857,165.34,179.0515,187.6783,196.3425,"",222.7097,"",246.7224,"",263.1194,"",286.0229
"REMIND-MAgPIE 1.7-3.0","SMP_2C_lifesty","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5156,75.7853,89.4015,102.1393,119.6068,142.1603,171.246,201.9514,232.9423,260.6764,285.4614,"",325.6852,"",360.8206,"",378.6853,"",398.9845
"COFFEE 1.1","EN_INDCi2030_2500f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.31846678256,93.8467083456,97.77798988992,102.52776592368,"",114.5147805497808,"",127.05118381296,"",148.296582532224,"",190.198358194464,"",225.996579153504
"REMIND 2.1","R2p1_SSP2-PkBudg1100","World","Final Energy|Electricity","EJ/yr","",54.5046,63.632,72.2371,83.8587,96.8358,115.9455,136.4544,164.048,199.5463,236.8158,268.6594,297.8042,"",349.5696,"",387.551,"",413.1471,"",444.1901
"POLES ENGAGE","EN_INDCi2030_600f_COV","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,77.84017181396484,89.332763671875,99.69139862060548,98.20449829101562,104.657829284668,118.180908203125,132.0921478271484,"",165.1312255859375,"",193.3938903808593,"",225.3526458740234,"",246.7064819335937,"",262.8573303222656
"REMIND-MAgPIE 1.7-3.0","CD-LINKS_INDC2030i_400","World","Final Energy|Electricity","EJ/yr","",54.4048,62.8049,74.971,91.9763,107.555,126.3316,135.6665,165.0783,209.1149,264.637,314.2596,354.7829,"",415.741,"",475.7134,"",530.1591,"",586.2818
"MESSAGE-GLOBIOM 1.0","ADVANCE_2020_Med2C","World","Final Energy|Electricity","EJ/yr","",54.195,63.736,"",81.954,"",101.704,"",124.169,"",155.52,"",191.672,"",234.198,"",282.711,"",327.014,"",370.508
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_800","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.62736263783388,102.7765978586455,120.1380980853543,141.7803908950696,165.0476249508212,188.2168775058061,209.4546977275509,229.1192846808958,"",272.4368467301886,"",307.7031530363363,"",346.4420693888031,"",390.6337530852446
"TIAM-ECN 1.1","EN_INDCi2030_1400f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.56237612835467,"",102.793242149825,"",122.8227382583021,"",149.0766005183383,"",183.8606481132438,"",230.5619784847258,"",273.1083330736755,"",304.898876128113,"",330.16787802356
"POLES ENGAGE","EN_INDCi2030_900","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.28836822509766,93.90708923339844,104.9697570800781,96.0652847290039,102.9734115600586,116.2644805908203,136.9353637695312,"",198.8600006103516,"",270.5052490234375,"",300.3586730957031,"",307.5367126464844,"",304.1938171386719
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_800f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,104.9268421162124,124.3899123735405,145.7233891049516,166.7471277083514,188.9269601405018,206.7036859836356,"",261.9661859644313,"",308.0205692186846,"",342.3967759086959,"",360.7639612946168
"POLES GECO2019","CO_2Deg2020","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.36795043945312,93.29806518554688,101.3713455200195,111.246467590332,124.2958984375,139.2259368896484,155.2410583496094,"",187.0301208496093,"",216.566635131836,"",246.582534790039,"",268.2445983886719,"",283.8925170898437
"POLES ENGAGE","EN_INDCi2030_700f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.28836822509766,93.90708923339844,104.9697570800781,105.0744552612305,112.2030029296875,126.7909545898438,142.1205139160156,"",176.8809509277344,"",209.617691040039,"",241.008544921875,"",262.7077331542969,"",281.1251220703125
"REMIND-MAgPIE 2.1-4.2","SusDev_SSP2-PkBudg900","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4799,72.0114,83.517,93.0402,114.476,144.1241,179.9493,216.5615,248.6664,274.8291,299.6256,"",350.3306,"",390.6481,"",422.4896,"",466.3022
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR2p","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.85755270601351,92.55359581750116,105.7526281584466,121.4492002100188,140.8713879714421,163.3644435147519,186.636040692979,206.6400322743462,225.4173160325487,"",267.0666878375299,"",309.4848867579726,"",352.4715312315838,"",395.8963275240368
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_DR3p","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.71622749331979,92.0210447407632,103.6035251232315,119.1222393434631,139.1659241365075,161.1518961173291,184.1251851037034,204.5744806580727,223.3560872396624,"",266.4222233423795,"",309.1569684251318,"",348.1728507930811,"",391.7563766078355
"REMIND 2.1","CEMICS_opt_2C","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4634,72.4588,83.9857,98.245,116.77,132.7184,154.8096,181.551,212.8522,244.4987,276.8182,"",333.7621,"",378.6357,"",413.4768,"",442.2783
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1800f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.20666305743222,87.13921240546239,97.98888958318256,111.0079314766404,128.9703389796401,150.5786720152106,172.5399950909809,187.8262757309885,"",243.6413951705173,"",295.3035333726252,"",341.1283098122433,"",380.7017411518435
"COFFEE 1.1","EN_INDCi2030_500f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.77792072686398,101.73625213788,111.364822822176,144.953611769304,"",229.590811719216,"",300.9485122256879,"",342.644593271472,"",364.582584377064,"",378.429829314048
"AIM/CGE 2.2","EN_NPi2020_500f","World","Final Energy|Electricity","EJ/yr","","",66.1256,74.3472,88.2133,103.7656,123.9346,140.4119,150.8762,166.9785,197.0277,228.7734,257.5349,285.3584,309.646,332.3409,348.1012,356.1768,364.7125,373.4849,381.7828
"REMIND-MAgPIE 2.1-4.3","DeepElec_SSP2_def_Budg1100","World","Final Energy|Electricity","EJ/yr","",54.6881,63.5369,73.2895,88.4852,100.2481,115.2901,135.2289,157.3427,182.0609,199.7038,211.2067,222.4963,"",250.5606,"",274.4545,"",288.0923,"",306.8696
"AIM/CGE 2.1","CD-LINKS_INDC2030i_1600","World","Final Energy|Electricity","EJ/yr","",54.6745,61.9896,70.5581,81.4541,91.1634,104.1151,113.0918,135.3889,150.8419,161.6686,180.5623,198.7526,212.5905,221.7383,231.158,240.4562,249.932,261.0703,271.5477,283.2202
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",85.18691347081209,"",102.145871695469,"",134.679748371939,"",166.333709523211,"",209.840284569561,"",249.03761290491,"",288.502160507528,"",327.408225785336,"",366.116442532408
"GCAM 5.3","R_MAC_70_n0","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,94.4432325352011,114.13000807782,134.203521622335,155.45197429561,178.92153395627,204.754097905097,236.170619699813,270.690758632523,304.607142989905,334.162610391295,349.10963379006,361.806237404176,373.333864924451,382.590887813955,389.097750571161,395.434094301256
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1400f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,92.04518139350998,100.2433981463191,111.1015953223944,126.1732945380465,146.2828803429948,168.1003990001071,188.1733936588534,207.0175407594009,"",253.8091775172525,"",301.0750298120908,"",355.6852928210603,"",413.1425275911958
"POLES ENGAGE","EN_NPi2020_1000f_COV","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,78.13185119628906,90.13275909423828,99.85567474365234,110.1446838378906,121.1800918579102,132.7154998779297,145.6395874023438,"",173.9621734619141,"",198.6316070556641,"",222.3915710449219,"",247.236557006836,"",265.3582763671875
"GCAM 5.3","R_MAC_75_n8","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,94.9461842343942,115.394547266178,135.957289295631,158.090211510407,182.893752662971,211.217848421956,245.486717510003,281.974421696083,316.265174112334,343.104576611039,364.10537379319,376.200120377384,386.487747938311,393.836621854794,398.866058653269,404.606571869681
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_700f_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,113.8418351410641,135.4419766066052,157.6428736598634,181.846631990602,207.4451278458062,227.8434813580826,"",265.7703804697338,"",303.2635059135328,"",333.7224741433893,"",362.5247106409258
"COFFEE 1.1","EN_INDCi2030_2000","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.27392375936002,93.79525673088,97.72911602784,102.45520600272,"",114.4276789724064,"",127.428166323792,"",181.0126491192,"",264.107598192,"",292.32207151488
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,100.9981892777394,109.4033028952192,121.1236206934059,135.3853404764934,154.9320177268963,174.3360294332116,"",233.4815320495907,"",278.1458670203442,"",319.4957400972489,"",353.7803906146634
"POLES ENGAGE","EN_NPi2020_1000","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,90.7574462890625,100.397087097168,111.9305038452148,125.5982437133789,141.7853546142578,158.6112213134766,"",190.8414916992188,"",220.162841796875,"",250.3342742919922,"",275.4469299316406,"",288.3560485839844
"IMAGE 3.0","EN_INDCi2030_3000","World","Final Energy|Electricity","EJ/yr","",54.49975,64.48576953125,74.643828125,87.26265625,97.7447890625,108.848,120.7673984375,133.2475,142.66,149.88809375,"",168.242296875,"",190.49340625,"",211.54359375,"",233.9945,"",261.66940625
"COFFEE 1.1","EN_INDCi2030_1600","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,86.81751906191998,91.4804613504,88.25607375264,93.66396983999998,97.58964775247996,102.32041167792,"",115.25440507056,"",172.15315643808,"",254.71344668976,"",275.17155629616,"",286.99662976848
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.38638819056642,89.7126802726077,104.6548301461701,122.2625704043094,144.5472519236263,165.6772004236376,184.9307112006252,201.0017482162976,"",257.9699226672057,"",304.7172036074904,"",341.3878624809157,"",370.4669029973289
"MESSAGE-GLOBIOM 1.0","EMF33_WB2C_full","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",94.5773522868488,"",130.1032890152,"",168.628869582147,"",209.266811735618,"",245.895468149925,"",276.901330720225,"",305.539816272493,"",334.106793736693
"AIM/CGE 2.0","SSP1-34","World","Final Energy|Electricity","EJ/yr","",54.6435,64.5452,"",83.9316,"",109.4254,"",134.8848,"",162.7687,"",181.3259,"",196.4594,"",205.6417,"",211.4716,"",212.5913
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.94925661876184,100.8210320710114,110.9944488246385,122.8622692169706,139.2841297375344,160.075687748465,184.3314833800107,207.0460735860239,"",252.0037033934194,"",295.9666301899106,"",343.2483308472645,"",391.7048021941345
"REMIND 2.1","LeastTotalCost_NPi_brkLR15_SSP1_P50","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4428,72.4925,84.0671,97.113,112.5792,126.5876,135.5791,143.2283,152.2268,157.6081,163.7535,"",169.4194,"",166.1053,"",158.9945,"",151.4796
"COFFEE 1.1","EN_NPi2020_2000f","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,84.40399928736,89.33427130176,87.98654249855998,93.33180872064,97.94583583488,102.01599971568,"",114.16837019472,"",129.7172580761808,"",190.80702084384,"",287.90721410832,"",335.28939500592
"COFFEE 1.1","EN_NPi2020_1000","World","Final Energy|Electricity","EJ/yr","","",62.15960801664,67.1834539656,74.69690028912,83.73845187504,86.51459654496,88.30194885648001,99.19703956464,108.03439807344,132.84859648896,"",214.7001580296,"",273.2050665748799,"",286.58400422976,"",295.1153528472,"",285.25834021968
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,134.7625,158.7728,195.4865,232.7393,264.897,296.5345,"",354.9948,"",401.6931,"",429.6888,"",459.6673
"REMIND-MAgPIE 1.5","SSP5-26","World","Final Energy|Electricity","EJ/yr","",53.5,62.97,"",87.73,"",117.3,"",153.9,"",213.4,"",284.3,"",362,"",426.7,"",494.1,"",544.3
